ID,OrderDate,Sales,Profit
27954,2014-10-17,1773.72,212.76
27955,2014-10-17,3048.15,1463.07
27956,2014-10-17,529.74,117.72
27957,2014-10-17,347.22,83.16
27958,2014-10-17,898.38,116.76
27959,2014-10-17,1482.84836,308.94836000000004
27960,2014-10-17,1096.326,-657.804
27961,2014-10-17,891.5256,109.4856
27962,2014-10-17,513.12,0.0
27963,2014-10-17,476.49,47.46
27964,2014-10-17,554.85,92.4
27965,2014-10-17,473.61,137.34
27966,2014-10-17,307.776,111.5688
27967,2014-10-17,648.9,136.26
27968,2014-10-17,1875.2579999999998,-968.8833
27969,2014-10-17,243.6,102.2
27970,2014-10-17,545.094,-72.99600000000001
27971,2014-10-17,320.37,32.01
27972,2014-10-17,547.3,175.136
27973,2014-10-17,282.744,62.663999999999994
27974,2014-10-17,516.0,175.44
27975,2014-10-17,270.56,129.76
27976,2014-10-17,595.17,249.93
27977,2014-10-17,256.8,71.88
27978,2014-10-17,599.985,-479.98800000000006
27979,2014-10-17,173.25,0.0
27980,2014-10-17,178.0857,22.9557
27981,2014-10-17,145.2,23.1
27982,2014-10-17,270.27,10.8
27983,2014-10-17,466.704,-62.356
27984,2014-10-17,226.32,-36.78
27985,2014-10-17,110.16,39.6
27986,2014-10-17,287.1,129.15
27987,2014-10-17,389.28,19.44
27988,2014-10-17,195.72,97.8
27989,2014-10-17,56.64,20.88
27990,2014-10-17,203.20272,45.322720000000004
27991,2014-10-17,114.17,-6.93
27992,2014-10-17,93.18,36.3
27993,2014-10-17,44.784,-20.256
27994,2014-10-17,117.6,57.6
27995,2014-10-17,176.4,82.86
27996,2014-10-17,105.44,32.64
27997,2014-10-17,56.52,5.58
27998,2014-10-17,124.75,57.385
27999,2014-10-17,89.76,41.28
28000,2014-10-17,108.48,21.66
28001,2014-10-17,92.205,32.655
28002,2014-10-17,23.16,6.24
28003,2014-10-17,39.72,5.16
28004,2014-10-17,46.71,19.53
28005,2014-10-17,91.14,17.22
28006,2014-10-17,21.408,-0.752
28007,2014-10-17,96.45,38.55
28008,2014-10-17,29.88,0.84
28009,2014-10-17,62.13,3.09
28010,2014-10-17,51.68,11.6
28011,2014-10-17,44.784,-100.056
28012,2014-10-17,20.16,8.46
28013,2014-10-17,33.96,10.5
28014,2014-10-17,56.38399999999999,3.5039999999999996
28015,2014-10-17,34.32,5.4
28016,2014-10-17,31.68,12.3
28017,2014-10-17,85.59,23.04
28018,2014-10-17,31.5456,-0.0144
28019,2014-10-17,54.6,2.16
28020,2014-10-17,77.56,28.56
28021,2014-10-17,58.08,16.8
28022,2014-10-17,136.59,57.36
28023,2014-10-17,17.48,0.0
28024,2014-10-17,16.32,6.96
28025,2014-10-17,24.54,7.11
28026,2014-10-17,40.56,2.82
28027,2014-10-17,11.82,1.98
28028,2014-10-17,5.92,-1.48
28029,2014-10-17,18.528,4.4004
28030,2014-10-17,13.536,4.216
28031,2014-10-17,4.224,-0.7759999999999999
28032,2011-11-17,2934.33,792.2691
28033,2011-11-17,2152.776,726.5619
28034,2011-11-17,733.95,352.296
28035,2011-11-17,526.40508,188.78508
28036,2011-11-17,437.58,179.28
28037,2011-11-17,4007.84,-50.098
28038,2011-11-17,657.93,-93.99
28039,2011-11-17,479.9,81.583
28040,2011-11-17,135.96,-312.76
28041,2011-11-17,301.77,9.03
28042,2011-11-17,241.44,72.432
28043,2011-11-17,99.98,7.9984
28044,2011-11-17,123.579,41.169
28045,2011-11-17,124.41,14.9292
28046,2011-11-17,154.92983999999998,7.24984
28047,2011-11-17,82.35,-52.74
28048,2011-11-17,131.94,60.66
28049,2011-11-17,102.9,-1.8
28050,2011-11-17,82.69428,36.27428
28051,2011-11-17,47.64,12.36
28052,2011-11-17,57.75,26.565
28053,2011-11-17,55.56,8.31
28054,2011-11-17,29.82,8.94
28055,2011-11-17,102.78,29.76
28056,2011-11-17,34.44,17.22
28057,2011-11-17,63.36,31.68
28058,2011-11-17,28.511999999999997,-0.648
28059,2011-11-17,92.4,5.52
28060,2011-11-17,12.448,3.89
28061,2011-11-17,10.29,2.97
28062,2011-11-17,8.064,0.504
28063,2011-11-17,7.08,2.478
28064,2012-11-17,1323.9,383.931
28065,2012-11-17,551.36,148.8
28066,2012-11-17,150.24,20.96
28067,2012-11-17,415.968,51.996
28068,2012-11-17,225.56799999999998,2.8196
28069,2012-11-17,777.21,54.4047
28070,2012-11-17,409.4604,162.8604
28071,2012-11-17,343.02,-223.08
28072,2012-11-17,304.9,6.098
28073,2012-11-17,720.3348,-19.8252
28074,2012-11-17,81.69,6.51
28075,2012-11-17,80.96,29.1456
28076,2012-11-17,42.525,-6.825
28077,2012-11-17,541.24,5.4124
28078,2012-11-17,60.544,-0.096
28079,2012-11-17,106.32,49.9704
28080,2012-11-17,36.6,15.372
28081,2012-11-17,39.54,16.56
28082,2012-11-17,32.4,15.552
28083,2012-11-17,52.668,-28.991999999999997
28084,2012-11-17,20.496,7.656000000000001
28085,2012-11-17,69.84,21.6
28086,2012-11-17,44.08,20.64
28087,2012-11-17,26.5848,-15.6552
28088,2012-11-17,40.92,3.069
28089,2012-11-17,33.58,0.0
28090,2012-11-17,11.0,4.4
28091,2013-11-17,2290.14,559.74
28092,2013-11-17,366.84,157.74
28093,2013-11-17,287.94,0.0
28094,2013-11-17,306.24,9.18
28095,2013-11-17,95.88,1.8
28096,2013-11-17,82.08,24.6
28097,2013-11-17,144.528,18.048
28098,2013-11-17,28.4,13.347999999999999
28099,2013-11-17,27.96,10.34
28100,2013-11-17,40.248000000000005,-16.792
28101,2013-11-17,27.82,3.32
28102,2013-11-17,33.9,11.16
28103,2013-11-17,8.32,2.8080000000000003
28104,2014-11-17,1919.976,215.9973
28105,2014-11-17,482.76,183.33
28106,2014-11-17,1549.296,-438.98400000000004
28107,2014-11-17,292.2,119.76
28108,2014-11-17,899.982,74.9985
28109,2014-11-17,496.53,178.74
28110,2014-11-17,743.4,89.1
28111,2014-11-17,275.7,52.35
28112,2014-11-17,971.808,72.768
28113,2014-11-17,415.44,66.24
28114,2014-11-17,811.28,24.3384
28115,2014-11-17,390.96,113.28
28116,2014-11-17,646.425,45.585
28117,2014-11-17,407.2626,-192.1374
28118,2014-11-17,584.2,239.52
28119,2014-11-17,618.3,178.5
28120,2014-11-17,490.4802,153.6102
28121,2014-11-17,322.2,25.74
28122,2014-11-17,119.94,5.997000000000001
28123,2014-11-17,138.3,52.5
28124,2014-11-17,317.7045,104.5845
28125,2014-11-17,409.14,85.86
28126,2014-11-17,385.76,38.56
28127,2014-11-17,715.38636,34.386359999999996
28128,2014-11-17,293.0,5.86
28129,2014-11-17,274.68,-274.68
28130,2014-11-17,146.82,73.41
28131,2014-11-17,239.148,-39.312
28132,2014-11-17,473.148,41.988
28133,2014-11-17,351.86400000000003,74.184
28134,2014-11-17,268.704,-53.79600000000001
28135,2014-11-17,90.18,26.1
28136,2014-11-17,263.64,0.0
28137,2014-11-17,439.416,41.346000000000004
28138,2014-11-17,321.91200000000003,-112.728
28139,2014-11-17,304.3,36.5
28140,2014-11-17,321.3,35.34
28141,2014-11-17,167.28,13.38
28142,2014-11-17,139.92,23.7864
28143,2014-11-17,338.88,47.4
28144,2014-11-17,289.17,144.45
28145,2014-11-17,107.82,23.7
28146,2014-11-17,72.88,26.96
28147,2014-11-17,115.6356,40.3956
28148,2014-11-17,76.56,-42.96
28149,2014-11-17,123.12,20.88
28150,2014-11-17,69.861,-6.789
28151,2014-11-17,186.84,29.88
28152,2014-11-17,141.48,9.84
28153,2014-11-17,86.352,5.397
28154,2014-11-17,96.0,48.0
28155,2014-11-17,118.32,23.6
28156,2014-11-17,96.0,22.05
28157,2014-11-17,87.03,15.66
28158,2014-11-17,33.29,7.9896
28159,2014-11-17,119.94,23.988000000000003
28160,2014-11-17,154.8,17.01
28161,2014-11-17,125.6454,42.3054
28162,2014-11-17,60.48,21.72
28163,2014-11-17,139.96,-1.7495
28164,2014-11-17,46.59,6.96
28165,2014-11-17,71.715,-46.095
28166,2014-11-17,45.633,-24.987
28167,2014-11-17,55.5,25.5
28168,2014-11-17,52.44,24.1224
28169,2014-11-17,45.6,9.1
28170,2014-11-17,48.0,15.84
28171,2014-11-17,73.68,34.6296
28172,2014-11-17,32.412,-4.0680000000000005
28173,2014-11-17,48.86,0.9772
28174,2014-11-17,30.3,10.56
28175,2014-11-17,40.92,6.12
28176,2014-11-17,34.6896,10.4496
28177,2014-11-17,15.15,2.1
28178,2014-11-17,53.5,20.3
28179,2014-11-17,45.45,-34.65
28180,2014-11-17,9.888,-4.312
28181,2014-11-17,17.31,5.193
28182,2014-11-17,24.0,7.44
28183,2014-11-17,29.1555,-22.3245
28184,2014-11-17,41.475,-14.175
28185,2014-11-17,19.76,2.56
28186,2014-11-17,34.92,14.28
28187,2014-11-17,12.42,4.4712
28188,2014-11-17,14.64,1.88
28189,2014-11-17,21.96,6.12
28190,2014-11-17,17.52,8.04
28191,2014-11-17,23.36,6.0736
28192,2014-11-17,9.456,-4.263999999999999
28193,2014-11-17,107.88,10.788
28194,2014-11-17,50.1,3.0
28195,2014-11-17,18.48,4.96
28196,2014-11-17,7.18,2.86
28197,2014-11-17,1.824,-1.3984
28198,2014-11-17,7.62,3.42
28199,2011-12-17,1715.16,720.36
28200,2011-12-17,2197.5,153.75
28201,2011-12-17,1356.03,311.85
28202,2011-12-17,1908.18,820.44
28203,2011-12-17,882.15,114.6
28204,2011-12-17,683.064,-865.296
28205,2011-12-17,468.72,-103.32
28206,2011-12-17,748.1160000000001,282.51599999999996
28207,2011-12-17,715.89,150.15
28208,2011-12-17,532.5,207.66
28209,2011-12-17,148.32,68.22
28210,2011-12-17,317.52,-119.16
28211,2011-12-17,277.0374,19.9974
28212,2011-12-17,799.83,167.94
28213,2011-12-17,45.45,14.04
28214,2011-12-17,95.04,13.26
28215,2011-12-17,40.05,11.214
28216,2011-12-17,56.82,-39.78
28217,2011-12-17,116.55,55.86
28218,2011-12-17,119.88,50.58
28219,2011-12-17,196.98,84.69
28220,2011-12-17,40.86,11.34
28221,2011-12-17,23.7,9.48
28222,2011-12-17,55.14,-34.2
28223,2011-12-17,48.42,2.88
28224,2011-12-17,53.622,16.632
28225,2011-12-17,17.52,8.04
28226,2011-12-17,40.14,17.64
28227,2011-12-17,8.937000000000001,-20.583000000000002
28228,2011-12-17,4.149,-4.581
28229,2011-12-17,13.38,3.42
28230,2011-12-17,5.484,-4.0216
28231,2012-12-17,1248.84,249.72
28232,2012-12-17,1136.664,-284.256
28233,2012-12-17,635.04,241.2
28234,2012-12-17,715.86,250.38
28235,2012-12-17,546.66,136.665
28236,2012-12-17,336.72,90.9
28237,2012-12-17,204.85,53.261
28238,2012-12-17,302.94,48.4704
28239,2012-12-17,542.34,244.05
28240,2012-12-17,1250.04,12.48
28241,2012-12-17,1392.384,-121.836
28242,2012-12-17,537.696,-349.504
28243,2012-12-17,212.13,14.8491
28244,2012-12-17,149.28,11.94
28245,2012-12-17,142.36,38.4372
28246,2012-12-17,403.2,181.44
28247,2012-12-17,409.86,94.14
28248,2012-12-17,379.08,143.16
28249,2012-12-17,331.695,125.265
28250,2012-12-17,135.984,16.998
28251,2012-12-17,262.86,47.28
28252,2012-12-17,56.448,-0.972
28253,2012-12-17,69.066,-6.1739999999999995
28254,2012-12-17,168.6,-36.6
28255,2012-12-17,141.9,8.4
28256,2012-12-17,92.96,31.374000000000002
28257,2012-12-17,44.94,0.0
28258,2012-12-17,180.016,-15.7514
28259,2012-12-17,43.008,-39.792
28260,2012-12-17,87.73200000000001,-45.348
28261,2012-12-17,45.456,-51.144
28262,2012-12-17,120.48,25.2
28263,2012-12-17,87.96,-49.32
28264,2012-12-17,101.4,1.98
28265,2012-12-17,48.93,24.45
28266,2012-12-17,43.26,-53.01
28267,2012-12-17,29.52,14.4648
28268,2012-12-17,147.1,73.5
28269,2012-12-17,55.92,20.68
28270,2012-12-17,59.76,5.28
28271,2012-12-17,85.185,28.335
28272,2012-12-17,40.32,18.54
28273,2012-12-17,19.8,7.92
28274,2012-12-17,29.4,9.0
28275,2012-12-17,24.0,10.8
28276,2012-12-17,16.4,7.0520000000000005
28277,2012-12-17,37.62,-28.62
28278,2012-12-17,26.4,13.2
28279,2012-12-17,34.722,11.562000000000001
28280,2012-12-17,23.570999999999998,6.471
28281,2012-12-17,41.552,-19.7372
28282,2012-12-17,23.831999999999997,-35.208
28283,2012-12-17,28.35,8.49
28284,2012-12-17,27.135,-2.115
28285,2012-12-17,15.363,5.2829999999999995
28286,2012-12-17,12.276,-4.314
28287,2012-12-17,13.12,1.476
28288,2012-12-17,16.98,-7.5
28289,2012-12-17,16.98,7.98
28290,2012-12-17,6.263999999999999,2.274
28291,2013-12-17,2711.7,1220.25
28292,2013-12-17,1272.6,12.6
28293,2013-12-17,611.745,187.065
28294,2013-12-17,1440.96,43.2
28295,2013-12-17,1005.1560000000001,83.736
28296,2013-12-17,1102.86,55.14
28297,2013-12-17,626.175,-16.725
28298,2013-12-17,563.92,7.0489999999999995
28299,2013-12-17,280.44,131.76
28300,2013-12-17,245.82,66.36
28301,2013-12-17,382.14,91.68
28302,2013-12-17,164.75400000000002,-18.305999999999997
28303,2013-12-17,303.3,33.3
28304,2013-12-17,354.348,-129.972
28305,2013-12-17,105.12,26.16
28306,2013-12-17,142.47,44.16
28307,2013-12-17,173.17296000000002,48.212959999999995
28308,2013-12-17,87.16,31.36
28309,2013-12-17,146.7,20.52
28310,2013-12-17,41.85,4.65
28311,2013-12-17,204.12,47.52
28312,2013-12-17,124.416,-219.804
28313,2013-12-17,104.32799999999999,-4.662
28314,2013-12-17,175.36856,75.18856
28315,2013-12-17,76.923,-18.207
28316,2013-12-17,34.944,3.0576
28317,2013-12-17,69.96,8.28
28318,2013-12-17,61.86,16.68
28319,2013-12-17,106.56,47.94
28320,2013-12-17,106.32,30.78
28321,2013-12-17,85.46,41.02
28322,2013-12-17,39.96,19.14
28323,2013-12-17,38.52,6.54
28324,2013-12-17,57.516000000000005,-81.984
28325,2013-12-17,16.14,7.08
28326,2013-12-17,47.303999999999995,-29.976
28327,2013-12-17,25.47,6.6
28328,2013-12-17,50.37,15.6
28329,2013-12-17,21.21,4.4541
28330,2013-12-17,11.91,2.85
28331,2013-12-17,30.131999999999998,-18.108
28332,2013-12-17,18.12,3.6
28333,2013-12-17,13.68,2.85
28334,2013-12-17,15.378,1.3980000000000001
28335,2013-12-17,8.7,3.99
28336,2013-12-17,78.264,-22.176
28337,2013-12-17,12.474,-5.226
28338,2013-12-17,13.68,4.08
28339,2013-12-17,3.68,1.8032
28340,2013-12-17,8.064,-7.5360000000000005
28341,2013-12-17,5.85,-7.23
28342,2013-12-17,4.788,-7.9002
28343,2014-12-17,1805.9,126.4
28344,2014-12-17,1212.5,606.2
28345,2014-12-17,1697.5839999999998,-63.756
28346,2014-12-17,275.52,49.58
28347,2014-12-17,575.96,120.82
28348,2014-12-17,1813.5,145.08
28349,2014-12-17,1058.25,-24.99
28350,2014-12-17,637.5,178.5
28351,2014-12-17,1279.32,-639.72
28352,2014-12-17,278.46,75.18
28353,2014-12-17,184.06799999999998,-263.832
28354,2014-12-17,480.2232,-13.2168
28355,2014-12-17,364.32,18.21
28356,2014-12-17,139.6815,-81.8685
28357,2014-12-17,133.11,63.87
28358,2014-12-17,219.48,70.2
28359,2014-12-17,347.4375,16.2375
28360,2014-12-17,152.5125,-18.4875
28361,2014-12-17,220.44,39.66
28362,2014-12-17,68.48,5.44
28363,2014-12-17,143.532,19.092
28364,2014-12-17,189.95,45.588
28365,2014-12-17,719.88,64.68
28366,2014-12-17,158.9,7.945
28367,2014-12-17,98.7471,2.6271
28368,2014-12-17,97.184,6.074
28369,2014-12-17,56.52,23.7
28370,2014-12-17,101.9445,16.7445
28371,2014-12-17,75.36,30.12
28372,2014-12-17,80.46,10.44
28373,2014-12-17,32.84,16.42
28374,2014-12-17,47.82,6.21
28375,2014-12-17,52.181999999999995,-83.538
28376,2014-12-17,101.1,11.1
28377,2014-12-17,49.8465,-10.3635
28378,2014-12-17,130.74,47.04
28379,2014-12-17,40.2522,12.6822
28380,2014-12-17,15.54,0.0
28381,2014-12-17,39.861,-54.489
28382,2014-12-17,65.4,-53.97
28383,2014-12-17,51.6,9.24
28384,2014-12-17,149.95,31.4895
28385,2014-12-17,62.64,18.72
28386,2014-12-17,33.384,-10.026
28387,2014-12-17,44.4,22.2
28388,2014-12-17,30.96,8.64
28389,2014-12-17,18.96,7.584
28390,2014-12-17,35.46,11.7
28391,2014-12-17,29.95,8.6855
28392,2014-12-17,81.568,9.1764
28393,2014-12-17,47.1,8.94
28394,2014-12-17,33.376,10.43
28395,2014-12-17,25.811999999999998,-29.268
28396,2014-12-17,22.031999999999996,-25.008000000000003
28397,2014-12-17,24.32,8.208
28398,2014-12-17,37.08,16.65
28399,2014-12-17,37.68,3.0
28400,2014-12-17,27.813000000000002,-5.727
28401,2014-12-17,30.24,10.86
28402,2014-12-17,15.57,7.14
28403,2014-12-17,83.913,18.153
28404,2014-12-17,19.68,3.3
28405,2014-12-17,13.36,6.4128
28406,2014-12-17,14.075999999999999,-16.944000000000003
28407,2014-12-17,6.81,1.89
28408,2014-12-17,27.93,3.06
28409,2014-12-17,47.82,13.38
28410,2014-12-17,11.68,3.72
28411,2014-12-17,13.2129,-6.7671
28412,2014-12-17,2.7,-6.3
28413,2014-12-17,10.8,5.184
28414,2014-12-17,16.86,6.06
28415,2014-12-17,9.52,2.94
28416,2014-12-17,5.984,2.244
28417,2014-12-17,8.91,-5.73
28418,2014-12-17,53.73,6.42
28419,2011-01-18,746.388,132.588
28420,2011-01-18,108.24,33.36
28421,2011-01-18,38.4,6.12
28422,2011-01-18,25.545,-10.755
28423,2011-01-18,14.19,2.97
28424,2012-01-18,271.46,10.78
28425,2012-01-18,622.14,298.62
28426,2012-01-18,852.48,136.26
28427,2012-01-18,339.9,30.45
28428,2012-01-18,256.74,110.34
28429,2012-01-18,112.176,-86.064
28430,2012-01-18,161.532,-123.948
28431,2012-01-18,89.47200000000001,-24.768
28432,2012-01-18,165.24,-239.61
28433,2012-01-18,284.55,116.55
28434,2012-01-18,94.08,1.8
28435,2012-01-18,56.123999999999995,-50.556000000000004
28436,2012-01-18,170.928,5.688
28437,2012-01-18,131.94,21.96
28438,2012-01-18,201.48,18.12
28439,2012-01-18,58.751999999999995,-23.508000000000003
28440,2012-01-18,53.04,20.13
28441,2012-01-18,86.96,19.12
28442,2012-01-18,97.92,27.36
28443,2012-01-18,42.84,19.62
28444,2012-01-18,78.696,-31.494
28445,2012-01-18,35.28,-2.4
28446,2012-01-18,69.336,4.596
28447,2012-01-18,34.98,9.06
28448,2012-01-18,25.36,3.54
28449,2012-01-18,49.284,-0.036000000000000004
28450,2012-01-18,10.655999999999999,-12.444
28451,2012-01-18,48.72,17.04
28452,2012-01-18,14.255999999999998,0.21600000000000003
28453,2012-01-18,14.31,6.12
28454,2012-01-18,3.7319999999999998,-2.628
28455,2012-01-18,4.76,2.18
28456,2012-01-18,1.9080000000000001,-0.8220000000000001
28457,2013-01-18,1119.36,22.38
28458,2013-01-18,1051.38,94.62
28459,2013-01-18,520.11,202.77
28460,2013-01-18,332.85,59.85
28461,2013-01-18,267.09,34.71
28462,2013-01-18,448.57800000000003,174.438
28463,2013-01-18,740.7,103.68
28464,2013-01-18,378.4,18.88
28465,2013-01-18,382.9,26.8
28466,2013-01-18,217.02,19.5
28467,2013-01-18,146.34,7.29
28468,2013-01-18,153.414,15.174000000000001
28469,2013-01-18,165.456,-3.7439999999999998
28470,2013-01-18,252.41416,34.89416
28471,2013-01-18,199.26,35.4
28472,2013-01-18,100.68,14.04
28473,2013-01-18,269.22,126.48
28474,2013-01-18,151.875,-3.075
28475,2013-01-18,113.04,23.64
28476,2013-01-18,104.166,3.426
28477,2013-01-18,72.45,7.23
28478,2013-01-18,54.66,-69.72
28479,2013-01-18,58.56,-80.52
28480,2013-01-18,46.98,-11.34
28481,2013-01-18,26.5,0.52
28482,2013-01-18,50.88,23.4
28483,2013-01-18,37.875,-28.875
28484,2013-01-18,32.22,-15.33
28485,2013-01-18,32.67,2.82
28486,2013-01-18,20.16,0.99
28487,2013-01-18,41.535,-34.965
28488,2014-01-18,5049.0,656.37
28489,2014-01-18,2117.22,-1736.28
28490,2014-01-18,840.56,243.74
28491,2014-01-18,264.99,119.22
28492,2014-01-18,411.624,107.964
28493,2014-01-18,229.68,-23.04
28494,2014-01-18,265.65,2.64
28495,2014-01-18,74.49,-50.67
28496,2014-01-18,29.7,13.35
28497,2014-01-18,41.985,-0.045
28498,2014-01-18,116.97,4.62
28499,2014-01-18,45.885,-34.965
28500,2014-01-18,44.964,-52.836000000000006
28501,2014-01-18,29.55,0.27
28502,2014-01-18,30.024,-15.515999999999998
28503,2014-01-18,14.61,-7.89
28504,2014-01-18,24.552,-14.328
28505,2014-01-18,14.82,2.8
28506,2014-01-18,44.685,-34.875
28507,2011-02-18,825.12,54.87
28508,2011-02-18,276.6,30.42
28509,2011-02-18,257.85,-165.03
28510,2011-02-18,128.52,-1.53
28511,2011-02-18,300.42,18.0
28512,2011-02-18,81.54,24.39
28513,2011-02-18,37.2,13.02
28514,2011-02-18,61.53,23.31
28515,2011-02-18,96.99,36.84
28516,2011-02-18,24.03,10.41
28517,2011-02-18,54.208,8.8088
28518,2011-02-18,29.73,7.71
28519,2011-02-18,34.56,13.77
28520,2011-02-18,23.64,8.4
28521,2011-02-18,13.985999999999999,1.686
28522,2011-02-18,55.2,8.25
28523,2012-02-18,795.6,190.92
28524,2012-02-18,579.6,179.4
28525,2012-02-18,930.0,158.1
28526,2012-02-18,820.7,352.9
28527,2012-02-18,405.89099999999996,117.171
28528,2012-02-18,333.8,156.8
28529,2012-02-18,583.12,274.04
28530,2012-02-18,140.94,29.58
28531,2012-02-18,65.34,30.0
28532,2012-02-18,436.32,4.32
28533,2012-02-18,61.128,-14.352
28534,2012-02-18,65.1,20.1
28535,2012-02-18,85.14,5.04
28536,2012-02-18,43.56,12.6
28537,2012-02-18,61.06,28.0876
28538,2012-02-18,30.375,-0.675
28539,2012-02-18,35.544000000000004,-0.8886
28540,2012-02-18,26.5848,-7.0752
28541,2012-02-18,9.12,3.99
28542,2012-02-18,9.24,4.4352
28543,2012-02-18,5.92,0.04
28544,2012-02-18,13.44,2.4
28545,2013-02-18,3877.68,930.48
28546,2013-02-18,2879.82,1295.73
28547,2013-02-18,1970.496,49.216
28548,2013-02-18,388.8,99.36
28549,2013-02-18,1026.24,482.28
28550,2013-02-18,985.248,-936.0319999999999
28551,2013-02-18,409.032,143.082
28552,2013-02-18,100.95,48.45
28553,2013-02-18,102.9,25.68
28554,2013-02-18,87.04,20.0
28555,2013-02-18,160.92,40.23
28556,2013-02-18,168.24,57.18
28557,2013-02-18,23.64,2.04
28558,2013-02-18,79.5,2.34
28559,2013-02-18,24.42,0.0
28560,2013-02-18,12.347999999999999,-5.352
28561,2013-02-18,55.86,5.88
28562,2013-02-18,47.82,13.38
28563,2013-02-18,33.57,8.64
28564,2013-02-18,11.91,2.85
28565,2014-02-18,899.43,-12.849
28566,2014-02-18,1539.36,646.38
28567,2014-02-18,951.8376,35.8176
28568,2014-02-18,495.18,79.2
28569,2014-02-18,508.32,203.28
28570,2014-02-18,480.96,-269.3376
28571,2014-02-18,455.97,-106.39299999999999
28572,2014-02-18,250.4046,47.9646
28573,2014-02-18,160.7877,29.3877
28574,2014-02-18,222.618,-157.90200000000002
28575,2014-02-18,127.89,28.95
28576,2014-02-18,155.7528,34.0728
28577,2014-02-18,101.97,13.59
28578,2014-02-18,89.0664,-17.0274
28579,2014-02-18,438.336,-87.6672
28580,2014-02-18,137.16,0.0
28581,2014-02-18,74.6505,-49.3995
28582,2014-02-18,166.45,39.948
28583,2014-02-18,53.208,-2.7119999999999997
28584,2014-02-18,175.44,52.632
28585,2014-02-18,280.92,50.56
28586,2014-02-18,30.144000000000002,8.2896
28587,2014-02-18,57.593999999999994,-11.5188
28588,2014-02-18,67.2,24.84
28589,2014-02-18,33.9624,-9.0576
28590,2014-02-18,124.792,10.9193
28591,2014-02-18,1324.0224,512.4624
28592,2014-02-18,27.2745,-5.0355
28593,2014-02-18,52.08,17.7
28594,2014-02-18,25.0266,-21.2934
28595,2014-02-18,33.9,12.18
28596,2014-02-18,48.93,24.45
28597,2014-02-18,100.74,31.2
28598,2014-02-18,61.254,-130.686
28599,2014-02-18,27.69,2.19
28600,2014-02-18,11.517000000000001,-6.303
28601,2014-02-18,29.16,8.4564
28602,2014-02-18,115.44,49.62
28603,2014-02-18,11.76,5.7624
28604,2014-02-18,6.975,-11.865
28605,2014-02-18,5.715,-4.7625
28606,2011-03-18,1198.33,70.49
28607,2011-03-18,1856.19,334.1142
28608,2011-03-18,1279.968,415.9896
28609,2011-03-18,543.456,70.146
28610,2011-03-18,821.3,-16.426
28611,2011-03-18,595.68,0.0
28612,2011-03-18,22638.48,-1811.0784
28613,2011-03-18,175.824,7.704
28614,2011-03-18,177.87599999999998,27.636
28615,2011-03-18,138.3942,35.0142
28616,2011-03-18,122.352,15.294
28617,2011-03-18,56.52,4.5
28618,2011-03-18,102.28,40.88
28619,2011-03-18,139.68,55.8
28620,2011-03-18,111.0,14.43
28621,2011-03-18,49.32,6.39
28622,2011-03-18,30.768,8.0766
28623,2011-03-18,18.936,5.9175
28624,2011-03-18,17.4,1.38
28625,2011-03-18,21.375999999999998,7.4816
28626,2011-03-18,14.4,-27.84
28627,2011-03-18,8.016,1.002
28628,2013-03-18,901.95,297.6435
28629,2013-03-18,971.5,252.59
28630,2013-03-18,1463.64,73.08
28631,2013-03-18,318.08256,98.16256
28632,2013-03-18,1021.14,112.32
28633,2013-03-18,676.2,168.84
28634,2013-03-18,199.9,89.955
28635,2013-03-18,129.98,62.3904
28636,2013-03-18,207.168,-20.752
28637,2013-03-18,84.78399999999999,-20.1362
28638,2013-03-18,208.44,-100.17
28639,2013-03-18,225.0,103.32
28640,2013-03-18,89.4,26.82
28641,2013-03-18,30.48,11.84
28642,2013-03-18,32.54,15.9446
28643,2013-03-18,151.92,33.42
28644,2013-03-18,71.67,29.37
28645,2013-03-18,113.76,1.08
28646,2013-03-18,39.68,10.3168
28647,2013-03-18,29.49,6.18
28648,2013-03-18,30.9,10.17
28649,2013-03-18,18.72,2.97
28650,2013-03-18,20.16,9.0
28651,2013-03-18,13.194,-21.125999999999998
28652,2014-03-18,1505.979,-265.76099999999997
28653,2014-03-18,1212.56,-45.54
28654,2014-03-18,1487.724,-488.916
28655,2014-03-18,1076.406,-38.034
28656,2014-03-18,822.42,123.36
28657,2014-03-18,223.92,66.96
28658,2014-03-18,626.184,-34.896
28659,2014-03-18,264.96,108.6
28660,2014-03-18,229.608,-176.112
28661,2014-03-18,117.0,17.46
28662,2014-03-18,485.68667999999997,8.74668
28663,2014-03-18,81.96,32.76
28664,2014-03-18,67.41,-67.41
28665,2014-03-18,363.68,18.16
28666,2014-03-18,189.44,75.76
28667,2014-03-18,197.94,96.99
28668,2014-03-18,178.77599999999998,-345.744
28669,2014-03-18,113.82,53.46
28670,2014-03-18,54.6,7.56
28671,2014-03-18,37.8,16.2
28672,2014-03-18,107.44,27.9344
28673,2014-03-18,134.16,12.06
28674,2014-03-18,99.72,39.84
28675,2014-03-18,22.005,-2.445
28676,2014-03-18,110.25,19.8
28677,2014-03-18,30.816,-14.384
28678,2014-03-18,39.123000000000005,-0.027000000000000003
28679,2014-03-18,92.82,0.0
28680,2014-03-18,52.56,12.6
28681,2014-03-18,83.67,27.6
28682,2014-03-18,57.06,18.2592
28683,2014-03-18,83.88,30.96
28684,2014-03-18,71.6,13.604000000000001
28685,2014-03-18,40.0,6.4
